student_id,student_name,exam_id,exam_name,department,hall_name,seat_number,exam_date,exam_time,qr_code_id
STU0329,Margaret Davis,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,EEE,HALL-G,G-3-1,2025-01-25,09:30,QR-STU0329
STU033,Student 33,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,IT,HALL-G,G-3-2,2025-01-25,09:30,QR-STU033
STU0330,Betty Ramirez,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CSE,HALL-G,G-3-3,2025-01-25,09:30,QR-STU0330
STU0331,Timothy Gonzalez,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,ECE,HALL-G,G-3-4,2025-01-25,09:30,QR-STU0331
STU0332,Amanda Johnson,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,MECH,HALL-G,G-3-5,2025-01-25,09:30,QR-STU0332
STU0333,Nancy Hill,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CIVIL,HALL-G,G-4-1,2025-01-25,09:30,QR-STU0333
STU0334,Michelle Garcia,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,EEE,HALL-G,G-4-2,2025-01-25,09:30,QR-STU0334
STU0335,Daniel Torres,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,IT,HALL-G,G-4-3,2025-01-25,09:30,QR-STU0335
STU0336,Timothy Harris,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CSE,HALL-G,G-4-4,2025-01-25,09:30,QR-STU0336
STU0337,Elizabeth Walker,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,ECE,HALL-G,G-4-5,2025-01-25,09:30,QR-STU0337
STU0338,Barbara Lopez,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,MECH,HALL-G,G-5-1,2025-01-25,09:30,QR-STU0338
STU0339,Michelle Thomas,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CIVIL,HALL-G,G-5-2,2025-01-25,09:30,QR-STU0339
STU034,Student 34,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,EEE,HALL-G,G-5-3,2025-01-25,09:30,QR-STU034
STU0340,Nancy Miller,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,IT,HALL-G,G-5-4,2025-01-25,09:30,QR-STU0340
STU0341,David Flores,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CSE,HALL-G,G-5-5,2025-01-25,09:30,QR-STU0341
STU0342,Kimberly Hernandez,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,ECE,HALL-G,G-6-1,2025-01-25,09:30,QR-STU0342
STU0343,Jason White,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,MECH,HALL-G,G-6-2,2025-01-25,09:30,QR-STU0343
STU0344,Brian Roberts,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CIVIL,HALL-G,G-6-3,2025-01-25,09:30,QR-STU0344
STU0345,Jane Baker,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,EEE,HALL-G,G-6-4,2025-01-25,09:30,QR-STU0345
STU0346,John King,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,IT,HALL-G,G-6-5,2025-01-25,09:30,QR-STU0346
STU0347,Christopher Thomas,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CSE,HALL-G,G-7-1,2025-01-25,09:30,QR-STU0347
STU0348,Donald Robinson,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,ECE,HALL-G,G-7-2,2025-01-25,09:30,QR-STU0348
STU0349,Betty Jones,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,MECH,HALL-G,G-7-3,2025-01-25,09:30,QR-STU0349
STU035,Student 35,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CIVIL,HALL-G,G-7-4,2025-01-25,09:30,QR-STU035
STU0350,Margaret Carter,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,EEE,HALL-G,G-7-5,2025-01-25,09:30,QR-STU0350
STU0351,Linda Walker,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,IT,HALL-G,G-8-1,2025-01-25,09:30,QR-STU0351
STU0352,Edward Campbell,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CSE,HALL-G,G-8-2,2025-01-25,09:30,QR-STU0352
STU0353,Jeffrey Jones,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,ECE,HALL-G,G-8-3,2025-01-25,09:30,QR-STU0353
STU0354,Sarah Wright,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,MECH,HALL-G,G-8-4,2025-01-25,09:30,QR-STU0354
STU0355,Barbara Martin,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CIVIL,HALL-G,G-8-5,2025-01-25,09:30,QR-STU0355
STU0356,Ashley Moore,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,EEE,HALL-G,G-9-1,2025-01-25,09:30,QR-STU0356
STU0357,Carol Hernandez,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,IT,HALL-G,G-9-2,2025-01-25,09:30,QR-STU0357
STU0358,Brian White,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CSE,HALL-G,G-9-3,2025-01-25,09:30,QR-STU0358
STU0359,Jennifer Miller,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,ECE,HALL-G,G-9-4,2025-01-25,09:30,QR-STU0359
STU036,Student 36,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,MECH,HALL-G,G-9-5,2025-01-25,09:30,QR-STU036
STU0360,Sarah Lopez,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CIVIL,HALL-G,G-10-1,2025-01-25,09:30,QR-STU0360
STU0361,James Rivera,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,EEE,HALL-G,G-10-2,2025-01-25,09:30,QR-STU0361
STU0362,Robert Young,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,IT,HALL-G,G-10-3,2025-01-25,09:30,QR-STU0362
STU0363,Kevin Mitchell,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,CSE,HALL-G,G-10-4,2025-01-25,09:30,QR-STU0363
STU0364,Donna Robinson,85f0d55a-c961-4fdd-8351-cef10fdfd5d6,CSE23 MID1 Exam,ECE,HALL-G,G-10-5,2025-01-25,09:30,QR-STU0364
